>>> 0111-11-36-29-916-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 98.853, 94.894, 93.004, 92.938, 91.362, 88.643, 82.049, 82.241, 83.61, 82.263] 
 Seen_acc:[99.683, 98.503, 97.478, 97.136, 96.209, 96.038, 95.281, 95.208, 95.208, 94.719] 
 Unseen_acc:[98.047, 93.164, 92.513, 93.066, 92.031, 88.249, 79.083, 78.67, 80.867, 80.181] 
 HMean_acc:[98.858, 95.759, 94.931, 95.057, 94.074, 91.979, 86.43, 86.153, 87.453, 86.846] 
>>> 0111-11-44-05-067-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 98.899, 95.334, 92.115, 92.346, 91.173, 88.347, 82.245, 82.436, 83.789, 82.449] 
 Seen_acc:[99.731, 99.041, 98.21, 97.893, 97.283, 96.99, 96.526, 96.501, 96.501, 95.891] 
 Unseen_acc:[97.852, 92.285, 89.193, 90.479, 90.0, 86.523, 78.083, 77.771, 80.068, 79.439] 
 HMean_acc:[98.783, 95.544, 93.485, 94.04, 93.5, 91.458, 86.33, 86.129, 87.52, 86.893] 
>>> 0111-11-50-54-872-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 98.899, 95.296, 92.147, 92.373, 91.173, 88.107, 81.991, 82.152, 83.529, 82.134] 
 Seen_acc:[99.731, 99.016, 98.259, 97.942, 97.258, 96.99, 96.526, 96.501, 96.501, 95.867] 
 Unseen_acc:[97.852, 92.285, 89.128, 90.43, 90.039, 86.165, 77.721, 77.381, 79.72, 79.048] 
 HMean_acc:[98.783, 95.532, 93.471, 94.036, 93.509, 91.258, 86.109, 85.89, 87.311, 86.649] 
>>> 0111-12-04-17-669-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_20-alpha1_1-Avg_acc:[99.7, 94.166, 92.616, 87.266, 85.095, 83.769, 84.427, 82.212, 81.019, 82.373, 81.233] 
 Seen_acc:[99.408, 99.09, 98.455, 98.089, 97.259, 96.844, 96.234, 96.234, 96.234, 95.452] 
 Unseen_acc:[80.273, 84.766, 79.102, 77.1, 77.93, 80.306, 78.386, 76.693, 78.979, 77.638] 
 HMean_acc:[88.822, 91.37, 87.724, 86.337, 86.528, 87.803, 86.398, 85.359, 86.757, 85.628] 
