0715-11-47-37-067-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-47-37-067 
0715-11-52-12-520-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-52-12-520 
0715-11-55-24-767-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-55-24-767 
0715-11-58-50-094-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-58-50-094 
0715-12-15-55-119-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-12-15-55-119 
0715-12-20-20-053-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-12-20-20-053 
0715-12-36-20-001-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-12-36-20-001 
0715-12-48-18-546-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-12-48-18-546 
0715-12-52-54-648-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-12-52-54-648 
0715-13-04-13-396-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-13-04-13-396 
0715-17-30-49-917-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-17-30-49-917 
0715-17-47-34-213-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-17-47-34-213 
0715-17-49-55-249-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-17-49-55-249 
0715-17-55-36-151-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-17-55-36-151 
0722-12-48-27-194-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.718,94.894,82.5,90.831,89.503,94.162,0722-12-48-27-194 
0722-12-49-06-685-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.961,93.764,81.852,85.351,89.592,91.467,0722-12-49-06-685 
0722-19-36-47-227-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,94.952,88.936,89.702,93.432,93.812,0722-19-36-47-227 
0722-21-51-44-394-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-21-51-44-394 
0722-21-57-06-716-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-21-57-06-716 
0722-22-03-37-937-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-03-37-937 
0722-22-24-02-134-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-24-02-134 
0722-22-28-06-488-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-28-06-488 
0722-22-33-12-369-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-33-12-369 
0722-22-34-06-397-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-34-06-397 
0722-22-36-01-866-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-36-01-866 
0722-22-36-57-849-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-36-57-849 
0722-22-37-31-788-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-37-31-788 
0722-22-41-25-582-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-41-25-582 
0722-22-42-33-543-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.727,94.952,88.936,89.702,93.432,93.812,0722-22-42-33-543 
